coding,best_epoch,best_val_acc,best_val_loss,test_acc,test_loss,test_acc_pct,mean_latency_t,mean_spikes_per_sample,throughput_sps,minutes,T,lr,tau,tau_out,hidden_dim,batch_size,seed,rate_scale,ttfs_alpha,ttfs_t_max,phase_period,burst_win
ttfs,7,0.6635514018691588,1.5561275270497688,0.6287878787878788,1.625856637954712,62.878787878787875,0.030303030303030304,62.09469696969697,7.357922579720699,12.775068088372548,30,0.0005,2.0,2.0,256,16,42,,1.0,30,,
ttfs,8,0.5887850467289719,1.5466734460581129,0.5,1.6767881964192246,50.0,0.011363636363636364,46.02651515151515,29.75219281764644,3.6048535823822023,20,0.0005,2.0,2.0,256,16,42,,1.0,20,,
ttfs,6,0.5700934579439252,1.5966305933266043,0.4621212121212121,1.6924932725501782,46.21212121212121,0.007575757575757576,75.5340909090909,29.19773451393518,3.794388771057129,30,0.001,2.0,2.0,256,16,42,,1.0,30,,
ttfs,8,0.5607476635514018,1.6513453855692783,0.4621212121212121,1.7713134758400195,46.21212121212121,0.022727272727272728,74.26893939393939,29.1317066194391,3.6741904973983766,30,0.002,2.0,2.0,256,16,42,,1.0,30,,
ttfs,5,0.5514018691588785,1.542756127419873,0.48484848484848486,1.643553083593195,48.484848484848484,0.03409090909090909,22.181818181818183,31.148579875378253,3.562513283888499,10,0.0005,2.0,2.0,256,16,42,,1.0,10,,
ttfs,9,0.5327102803738317,1.5231386523380457,0.48484848484848486,1.626296650279652,48.484848484848484,0.030303030303030304,23.799242424242426,30.4012243775539,3.6255187431971234,10,0.001,2.0,2.0,256,16,42,,1.0,10,,
ttfs,10,0.5046728971962616,1.657454627696599,0.4696969696969697,1.7634096254001965,46.96969696969697,0.2196969696969697,19.545454545454547,26.20941437868057,3.5848113536834716,10,0.002,2.0,2.0,256,16,42,,1.0,10,,
ttfs,10,0.5046728971962616,1.5792051063519772,0.42424242424242425,1.7305414459922097,42.42424242424242,0.011363636363636364,46.15909090909091,29.70767436898344,3.582726240158081,20,0.001,2.0,2.0,256,16,42,,1.0,20,,
ttfs,9,0.4766355140186916,1.6709531255971606,0.45454545454545453,1.736417885982629,45.45454545454545,0.007575757575757576,54.00757575757576,29.645790003806336,3.59342166185379,20,0.002,2.0,2.0,256,16,42,,1.0,20,,
