coding,epoch,train_acc,train_loss,val_acc,val_loss,T,hidden_dim,tau,tau_out,lr,batch_size,seed,rate_scale,ttfs_alpha,ttfs_t_max,phase_period,burst_win,test_acc,test_loss,test_acc_pct,mean_latency_t,mean_spikes_per_sample,throughput_sps,minutes
burst,1,0.211340206185567,2.3033763821592035,0.3644859813084112,2.040884911456955,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,2,0.4422680412371134,1.7590611907624707,0.411214953271028,1.858101681014088,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,3,0.5103092783505154,1.4152957468917688,0.5607476635514018,1.2600526820833438,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,4,0.6051546391752577,1.1741131942296763,0.6355140186915887,1.1614961718844476,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,5,0.5907216494845361,1.1078461701108009,0.6355140186915887,1.1033197379557886,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,6,0.6371134020618556,1.0676740294879246,0.6635514018691588,1.106438389448362,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,7,0.6474226804123712,1.0013221099204623,0.5233644859813084,1.144719924325141,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,8,0.6072164948453608,0.964329932645424,0.6074766355140186,0.956115461398508,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,9,0.6597938144329897,0.8209922190794011,0.6261682242990654,0.9007435009301266,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,10,0.6721649484536083,0.7767062140494277,0.6635514018691588,0.8910310571995851,20,256,2.0,2.0,0.001,16,42,,,,,9,0.571969696969697,1.2948511152556448,57.1969696969697,3.518939393939394,12.522727272727272,28.18753620982941,3.834800096352895
burst,1,0.1979381443298969,2.359741465578374,0.2803738317757009,2.1189960207894583,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,2,0.4144329896907217,1.7335792359617568,0.4485981308411215,1.7850235912287349,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,3,0.4855670103092783,1.4990158685703867,0.5700934579439252,1.1967166801479374,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,4,0.5845360824742268,1.1981888026306309,0.6074766355140186,1.140531840168427,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,5,0.5628865979381443,1.1635795794811443,0.5981308411214953,1.2045027669345107,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,6,0.5855670103092784,1.0966880228101592,0.5700934579439252,1.1636228572542422,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,7,0.6082474226804123,1.061142401351142,0.616822429906542,1.0694751644802984,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,8,0.6092783505154639,1.0717691686964526,0.6915887850467289,0.9878124221463068,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,9,0.6587628865979381,0.9508471245618212,0.6074766355140186,1.1126995777415338,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,10,0.6381443298969072,0.9920122697181308,0.6915887850467289,1.031679552849208,20,256,2.0,2.0,0.001,16,42,,,,,12,0.6060606060606061,1.2202588428150525,60.60606060606061,2.200757575757576,14.030303030303031,28.089946580975425,3.82153993844986
burst,1,0.23402061855670103,2.3703121057490715,0.32710280373831774,2.1567709523940755,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,2,0.411340206185567,1.840310727689684,0.4953271028037383,1.9226889699418968,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,3,0.46804123711340206,1.7385243818931972,0.4766355140186916,1.5479862946216192,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,4,0.5216494845360825,1.4325152436482538,0.5607476635514018,1.401599102488188,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,5,0.5752577319587628,1.3313494876487968,0.6448598130841121,1.0445071249921745,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,6,0.6329896907216495,1.0965143071007484,0.6448598130841121,1.0968890992280478,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,7,0.634020618556701,1.0551056420065692,0.6261682242990654,1.1071196986693088,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,8,0.634020618556701,1.0471882652990596,0.6448598130841121,1.2345023561860913,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,9,0.6597938144329897,0.9235498998582977,0.6635514018691588,1.0683070571623117,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
burst,10,0.6835051546391753,0.9275372969735529,0.6542056074766355,0.9824210695017164,20,256,2.0,2.0,0.001,16,42,,,,,16,0.5984848484848485,1.2239607753175679,59.84848484848485,3.121212121212121,13.875,28.2030926006709,3.826328790187836
