coding,best_epoch,best_val_acc,best_val_loss,test_acc,test_loss,test_acc_pct,mean_latency_t,mean_spikes_per_sample,throughput_sps,minutes,T,lr,tau,tau_out,hidden_dim,batch_size,seed,rate_scale,ttfs_alpha,ttfs_t_max,phase_period,burst_win
burst,6,0.6915887850467289,0.8355121094489766,0.6628787878787878,1.0521544723799734,66.28787878787878,0.4356060606060606,35.996212121212125,31.260173946390527,3.6357933640480042,30,0.0005,2.0,2.0,256,16,42,,,,,4
burst,9,0.6635514018691588,0.8898328191766115,0.6287878787878788,1.0124796737324109,62.878787878787875,0.42424242424242425,26.060606060606062,30.72045597267693,3.612538158893585,20,0.0005,2.0,2.0,256,16,42,,,,,4
burst,6,0.616822429906542,1.3812581245030198,0.4962121212121212,1.6089664083538633,49.621212121212125,2.1742424242424243,10.666666666666666,31.539981056008735,3.917599952220917,10,0.002,2.0,2.0,256,16,42,,,,,4
burst,9,0.616822429906542,0.9972988261240665,0.5909090909090909,1.331906000773112,59.09090909090909,0.7878787878787878,36.11363636363637,31.38643671070732,3.625239539146423,30,0.002,2.0,2.0,256,16,42,,,,,4
burst,9,0.5794392523364486,1.0274633113468918,0.5681818181818182,1.1702780759695806,56.81818181818182,0.36742424242424243,16.776515151515152,32.132135168884496,3.574936056137085,10,0.0005,2.0,2.0,256,16,42,,,,,4
burst,8,0.5700934579439252,1.087978761329829,0.5643939393939394,1.1494643471457742,56.439393939393945,0.9090909090909091,37.666666666666664,31.36666064806975,3.605804749329885,30,0.001,2.0,2.0,256,16,42,,,,,4
burst,9,0.5607476635514018,1.0516912591791598,0.5416666666666666,1.3238079981370405,54.166666666666664,0.07954545454545454,16.625,32.03241935956525,3.5337882240613303,10,0.001,2.0,2.0,256,16,42,,,,,4
burst,8,0.5607476635514018,1.0295852651105863,0.5454545454545454,1.3479952053590254,54.54545454545454,0.3106060606060606,26.477272727272727,31.068361484764626,3.593144969145457,20,0.001,2.0,2.0,256,16,42,,,,,4
burst,6,0.5607476635514018,1.3349664250266886,0.4696969696969697,1.6583122845852014,46.96969696969697,1.9393939393939394,17.65909090909091,31.01440660890026,3.572652280330658,20,0.002,2.0,2.0,256,16,42,,,,,4
