coding,best_epoch,best_val_acc,best_val_loss,test_acc,test_loss,test_acc_pct,mean_latency_t,mean_spikes_per_sample,throughput_sps,minutes,T,lr,tau,tau_out,hidden_dim,batch_size,seed,rate_scale,ttfs_alpha,ttfs_t_max,phase_period,burst_win
rate,8,0.7757009345794392,0.5213510341176363,0.7159090909090909,1.608757908597137,71.5909090909091,0.007575757575757576,91.29166666666667,28.665719406366748,3.7153327107429504,30,0.0005,2.0,2.0,256,16,42,1.0,,,,
rate,10,0.7383177570093458,1.100605041902756,0.6363636363636364,1.7128553571123066,63.63636363636363,0.05303030303030303,52.42424242424242,28.908114803902695,3.722609253724416,20,0.0005,2.0,2.0,256,16,42,1.0,,,,
rate,10,0.7383177570093458,1.048234785271582,0.6515151515151515,1.9431553609443433,65.15151515151516,0.0,83.30681818181819,29.974518081452192,3.65919779141744,30,0.001,2.0,2.0,256,16,42,1.0,,,,
rate,7,0.6822429906542056,0.6453011904921487,0.6212121212121212,1.6957890210729656,62.121212121212125,0.011363636363636364,59.66287878787879,29.07969138708785,3.6830542127291364,20,0.001,2.0,2.0,256,16,42,1.0,,,,
rate,10,0.6261682242990654,0.7942319551360941,0.5871212121212122,1.3866371566599065,58.71212121212122,0.011363636363636364,25.693181818181817,28.565043388675356,3.818654239177704,10,0.001,2.0,2.0,256,16,42,1.0,,,,
rate,10,0.6074766355140186,0.9122793966921691,0.5643939393939394,1.662262540875059,56.439393939393945,0.015151515151515152,23.34090909090909,28.550985921245424,3.6185663819313048,10,0.0005,2.0,2.0,256,16,42,1.0,,,,
rate,6,0.5887850467289719,1.663487098484396,0.48863636363636365,2.979751644712506,48.86363636363637,2.1515151515151514,25.238636363636363,29.35157312823513,3.631403358777364,20,0.002,2.0,2.0,256,16,42,1.0,,,,
rate,9,0.5514018691588785,1.5063820069081315,0.5075757575757576,1.983422409404408,50.75757575757576,10.204545454545455,20.867424242424242,29.93423221759884,3.6541552702585856,30,0.002,2.0,2.0,256,16,42,1.0,,,,
rate,1,0.5420560747663551,1.7996482570594716,0.45075757575757575,2.244474895072706,45.07575757575758,1.7348484848484849,9.18939393939394,28.34951659340734,3.6489219665527344,10,0.002,2.0,2.0,256,16,42,1.0,,,,
