coding,epoch,train_acc,train_loss,val_acc,val_loss,T,hidden_dim,tau,tau_out,lr,batch_size,seed,rate_scale,ttfs_alpha,ttfs_t_max,phase_period,burst_win,test_acc,test_loss,test_acc_pct,mean_latency_t,mean_spikes_per_sample,throughput_sps,minutes
rate,1,0.3030927835051546,7.385806241969472,0.411214953271028,4.588256198669148,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,2,0.5865979381443299,2.8298979616656745,0.4953271028037383,3.4438921803625946,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,3,0.6278350515463917,1.4731086331544463,0.5887850467289719,1.330051416548613,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,4,0.7072164948453609,1.0706255593250706,0.6355140186915887,1.505201077906885,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,5,0.7443298969072165,0.8267426692333418,0.6728971962616822,1.0529981584192436,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,6,0.7721649484536083,0.7810571776222937,0.6355140186915887,1.686324259945165,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,7,0.8072164948453608,0.5225796907218461,0.6728971962616822,1.4137538470954538,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,8,0.8268041237113402,0.5232573855783521,0.7757009345794392,0.9945126894478484,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,9,0.8628865979381444,0.4728433319281057,0.8037383177570093,0.873680171008422,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,10,0.877319587628866,0.4234234921096526,0.7009345794392523,1.810678895388808,30,256,2.0,2.0,0.0005,16,42,0.25,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.831062509097453,3.637459357579549
rate,1,0.3030927835051546,7.385806241969472,0.411214953271028,4.588256198669148,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,2,0.5865979381443299,2.8298979616656745,0.4953271028037383,3.4438921803625946,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,3,0.6278350515463917,1.4731086331544463,0.5887850467289719,1.330051416548613,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,4,0.7072164948453609,1.0706255593250706,0.6355140186915887,1.505201077906885,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,5,0.7443298969072165,0.8267426692333418,0.6728971962616822,1.0529981584192436,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,6,0.7721649484536083,0.7810571776222937,0.6355140186915887,1.686324259945165,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,7,0.8072164948453608,0.5225796907218461,0.6728971962616822,1.4137538470954538,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,8,0.8268041237113402,0.5232573855783521,0.7757009345794392,0.9945126894478484,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,9,0.8628865979381444,0.4728433319281057,0.8037383177570093,0.873680171008422,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,10,0.877319587628866,0.4234234921096526,0.7009345794392523,1.810678895388808,30,256,2.0,2.0,0.0005,16,42,0.5,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.18134807642522,3.632747757434845
rate,1,0.3030927835051546,7.385806241969472,0.411214953271028,4.588256198669148,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,2,0.5865979381443299,2.8298979616656745,0.4953271028037383,3.4438921803625946,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,3,0.6278350515463917,1.4731086331544463,0.5887850467289719,1.330051416548613,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,4,0.7072164948453609,1.0706255593250706,0.6355140186915887,1.505201077906885,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,5,0.7443298969072165,0.8267426692333418,0.6728971962616822,1.0529981584192436,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,6,0.7721649484536083,0.7810571776222937,0.6355140186915887,1.686324259945165,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,7,0.8072164948453608,0.5225796907218461,0.6728971962616822,1.4137538470954538,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,8,0.8268041237113402,0.5232573855783521,0.7757009345794392,0.9945126894478484,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,9,0.8628865979381444,0.4728433319281057,0.8037383177570093,0.873680171008422,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,10,0.877319587628866,0.4234234921096526,0.7009345794392523,1.810678895388808,30,256,2.0,2.0,0.0005,16,42,1.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,30.49103806075351,3.6154151956240335
rate,1,0.3030927835051546,7.385806241969472,0.411214953271028,4.588256198669148,30,256,2.0,2.0,0.0005,16,42,2.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.14976167824009,3.735249280929565
rate,2,0.5865979381443299,2.8298979616656745,0.4953271028037383,3.4438921803625946,30,256,2.0,2.0,0.0005,16,42,2.0,,,,,0.7575757575757576,1.8930801902756549,75.75757575757575,0.0113636363636363,73.29545454545455,29.14976167824009,3.735249280929565
